PetID,AdoptionSpeed,LinearSVC,Logistic,Kneighbors,Decisiontree,RF,xgboost
b8bf2c090,4,3,3,3,4,4,4
44bba906d,4,2,3,1,2,4,2
7d1d7a4f6,2,4,4,4,2,2,2
fbaec0999,1,4,4,1,1,1,1
e936f5f63,2,2,2,2,2,2,2
43b277272,3,4,2,3,3,3,3
36cc00cf3,3,2,3,2,3,3,4
4fc4ac031,3,4,2,3,4,3,3
d5a027e6c,2,2,2,2,3,2,2
4bff9728d,1,4,4,2,3,1,4
cd4b05b8c,4,4,4,1,2,4,4
77fa5cdd7,1,0,1,1,1,1,1
f253bd6aa,2,2,4,4,2,2,1
21493e6ea,4,2,2,4,4,4,4
c5e4cfab0,2,2,2,0,1,2,1
7667378df,4,1,1,1,1,4,4
d09835201,3,1,3,3,1,3,3
a76983523,4,4,4,3,4,4,4
b6637d165,1,1,1,1,1,1,4
c60e6aff7,3,2,2,1,3,3,3
ec7517f68,2,2,2,2,1,2,4
3304185a1,4,2,2,1,3,4,4
d7dc2efde,2,3,2,2,2,2,2
25560b530,4,4,4,4,4,4,4
59b224cc9,4,2,2,1,4,2,3
32ef0472e,1,4,3,1,1,1,1
51022a643,0,2,2,0,0,0,2
4f7aa1d3c,4,4,4,4,4,4,4
8b63e1b21,2,3,2,2,3,2,2
7395053bc,4,4,4,4,4,4,4
700de2c49,2,4,4,3,2,2,4
d39c87657,4,4,4,4,4,4,4
6dcbe818e,3,4,4,3,3,3,3
88030e16e,2,2,2,2,2,2,2
694caa813,4,4,4,4,4,4,4
4eb61ccb3,4,4,4,4,4,4,4
99558286a,3,4,4,1,2,3,4
d9033fea0,3,2,2,3,3,3,2
8e0c995a9,4,1,4,2,1,4,2
eb8620132,4,4,4,4,4,4,4
b279ec774,1,1,1,1,2,1,1
261cbe336,2,3,3,0,2,2,2
e02b6a2d4,1,2,2,1,1,1,1
c12b5f5de,4,4,4,4,4,4,4
7f8955f6a,3,1,1,3,1,3,2
9809485bb,2,2,2,2,1,2,1
9397426ea,4,4,3,2,4,4,4
865e968b4,3,1,2,2,1,3,3
7a25c5a12,1,2,2,2,1,1,1
cb9cffdff,4,4,3,4,1,4,4
b8d07c37b,2,2,2,2,2,2,2
f0ac69be1,3,2,2,0,2,3,2
80f8877f8,2,1,1,2,2,2,2
0eaa9f888,0,2,1,4,4,0,1
11960b9ed,3,4,4,3,3,4,4
9d24c695e,1,1,1,1,3,1,1
90e1edc71,3,1,2,3,3,3,2
3c273e42f,1,1,1,1,3,1,2
9dd9f107d,2,4,4,2,2,2,4
58fe1756c,2,2,2,2,2,2,2
ebbf04d10,3,2,2,3,2,3,3
2b4b4e40c,2,2,2,2,2,2,3
e7fbd95a9,3,2,2,2,3,3,2
30dbb2e50,4,4,4,4,3,4,4
1d46f1061,2,2,2,1,1,2,2
71c3f9254,1,2,2,1,1,1,1
3d181b3c6,1,4,4,1,1,1,1
3536e1efd,2,4,4,1,2,4,4
de993d8ad,3,4,1,3,3,3,1
f8233b736,1,1,1,4,1,1,1
76e071fcb,2,4,4,3,2,2,2
d8c1859cb,2,3,2,2,1,2,2
9ef475fbe,1,2,2,0,2,1,2
2ea365a6f,4,4,4,4,1,4,4
42e7de7c0,4,4,2,2,2,4,4
71ad8e81d,3,1,2,3,3,3,2
7ca780c35,1,2,2,1,1,1,1
c039154f9,1,4,4,1,1,1,1
eea0cb464,1,2,2,1,1,1,1
09c629b05,1,1,2,1,3,1,2
4be73c550,1,1,1,1,1,1,1
4683d863b,1,2,4,1,4,1,1
ff05d4438,3,4,4,3,2,3,4
6d8793638,1,2,2,1,3,1,2
79b514f79,0,4,4,0,2,0,0
9102809eb,1,2,2,1,1,1,1
4e7a22c99,2,4,4,4,2,2,4
8c36b62a9,3,3,3,3,3,3,3
5bda8f113,3,2,2,3,3,3,3
943e9242f,1,1,1,1,1,1,1
6d59be88d,3,3,3,3,3,3,3
181fb7dae,2,2,2,2,2,2,1
0ce98d199,3,4,4,4,4,3,3
1aef9fc86,3,2,2,3,3,3,3
b386bb45c,3,4,4,2,4,3,3
b7fa5b815,3,2,2,2,2,3,2
070faf086,2,2,2,2,1,4,4
36a216956,3,4,4,3,3,3,4
ae524a36a,2,2,2,2,2,2,2
391e0cefd,4,2,1,4,1,1,4
a0ece637e,4,0,3,2,4,4,4
9eb042155,1,4,1,1,2,1,1
c9646e275,3,2,2,1,3,3,2
7d2fe6bb6,4,2,4,4,4,4,4
154d24447,1,1,1,1,0,1,1
9e0b14cf6,2,2,2,1,2,2,2
80fcac43d,3,3,3,3,3,3,3
a2b42f2e5,2,1,2,2,2,2,2
ba8d53f1e,4,4,4,4,4,4,4
d23a8d771,3,4,4,3,2,3,2
3697f94e1,4,2,2,4,4,4,4
0baab7556,3,2,2,2,3,3,3
6f85ce1a9,3,1,2,2,3,3,4
f24991ef7,4,4,2,1,4,4,4
9c263fbc4,4,4,4,4,4,4,4
a0cc9df12,2,2,2,2,2,2,2
e825b8b9f,4,4,4,4,4,4,4
c4feb7269,2,2,2,2,1,2,2
14357e2ed,3,2,2,1,2,3,2
56437112,2,4,4,2,4,2,2
abc69ab7f,3,3,3,3,3,3,3
4137d96a2,2,4,4,2,3,2,4
dd5797b7f,1,2,4,4,1,1,1
59d4947b6,4,1,1,1,4,4,4
28c005011,2,4,4,1,4,2,4
3f5f5782f,4,4,4,4,4,4,4
dc0ee2c73,4,4,4,2,4,4,4
124f45c2b,2,2,2,2,2,2,2
8908c9d99,4,1,4,4,4,4,4
8f21fee9f,4,2,2,2,4,4,4
bcf13ec9d,2,3,3,2,2,2,2
0f3434f36,1,1,2,1,1,1,1
311479c63,1,2,1,1,1,1,1
0b57ed86a,2,4,4,2,4,2,2
2d33077f2,4,4,4,3,4,4,4
a372e8416,4,4,4,2,3,4,4
084e4c05b,4,4,4,4,4,4,4
842528c2a,1,2,2,1,1,1,1
96a1bce27,3,4,4,4,3,3,3
99ba1c605,4,1,1,4,4,4,4
d2dd62cf2,2,3,1,2,1,2,1
53549acd2,4,4,4,4,4,4,4
f981112a8,3,2,3,3,3,3,3
53d6d37c8,4,2,2,1,1,1,1
8edfea832,3,2,2,2,2,3,1
d83aa1f02,0,0,1,0,0,0,2
9e27976e9,4,4,4,4,4,4,4
dbaacc7e8,4,4,4,4,4,4,4
3a67f200f,4,4,4,4,4,4,4
c93c0faa3,2,2,2,1,2,2,2
c9439e71b,4,4,4,4,4,4,4
4f502df1a,4,4,4,4,4,4,4
9725bf4d2,3,4,4,4,4,3,3
53bcfd67d,1,2,2,1,1,1,4
949cb7ee9,4,4,4,4,2,4,4
a58d8080b,3,2,2,2,1,3,2
855de7c89,3,1,1,2,3,3,4
796774834,2,2,2,2,2,2,2
db635ae93,4,2,2,1,3,4,4
11f062cb4,4,2,4,1,2,4,4
137916924,4,4,2,1,4,4,2
f0885aa00,2,4,4,2,2,2,4
c7901e98d,4,2,2,4,3,4,4
30e66b835,4,4,4,4,4,4,4
55f34f8f5,2,2,3,2,2,2,2
1bd200942,4,3,3,1,4,4,4
f310c42f2,4,4,4,1,4,4,4
7acaea66e,2,2,4,2,2,2,2
5afe2ebbc,4,3,3,1,4,4,4
747359fcb,3,2,2,3,1,3,3
ff7ff0f3c,1,2,2,1,2,1,2
f62e604d6,3,4,4,4,4,3,3
64568c4a6,2,3,3,2,4,2,2
67221a8f8,1,2,2,2,1,1,1
2082ad764,1,2,1,1,1,1,1
8960dc21e,4,4,4,4,4,4,4
d7c661670,3,2,2,1,3,3,2
caf3220f8,4,4,4,3,4,4,4
a72a34bdf,4,4,4,4,4,4,4
8af4db3f3,4,2,2,4,4,4,4
0b59a57ff,1,2,1,1,2,1,1
2d837689d,4,2,2,4,4,4,3
da5ae6aa9,1,1,1,1,1,1,1
cc8bf5e79,2,2,2,2,2,2,2
06ecc204f,0,2,2,0,3,0,1
b022c1924,1,3,2,1,1,1,3
4a8caef08,4,4,4,2,4,4,4
c547fc4f7,2,4,4,0,2,2,4
dfa8ac290,4,1,1,1,2,4,4
642a88a93,3,3,3,0,3,3,3
5f2edae7c,4,1,1,2,4,4,2
a22c43e29,4,2,2,1,3,4,2
edf6a5240,4,4,1,4,4,4,4
92c2878db,1,2,4,1,1,1,1
d8fceeb86,2,4,4,0,2,2,4
d0b61aedc,1,4,4,2,2,1,1
89af60ff3,0,1,1,0,0,0,4
62b2ac9fd,1,2,2,4,1,1,1
bd5ac00df,2,4,4,2,1,2,2
7e87938c3,2,2,2,2,2,2,2
2db6c996b,3,2,2,2,3,3,2
e79f310db,2,2,2,2,2,2,2
f7af4ce3d,2,4,4,2,1,2,2
eea72fce5,4,4,4,4,4,4,4
9b1241ef0,3,2,4,2,3,3,4
102482c40,4,4,4,4,4,4,4
7d028bdea,2,2,2,1,2,2,2
c6556750a,3,1,2,1,3,3,3
defc7be05,1,2,2,1,1,1,2
209e4f717,4,4,4,4,2,4,4
14ae60869,3,3,3,3,3,3,3
303ecdb58,3,2,2,3,1,3,3
4463deb9a,3,2,2,3,3,3,3
502c3e7ae,2,2,2,2,2,2,4
4c1a9d86f,2,2,4,2,3,2,2
8c17f26c4,1,1,1,1,2,1,1
d9a014dbb,2,2,2,2,2,2,4
f195c540d,4,2,4,4,1,4,4
d33c9174f,3,2,2,2,1,3,3
7ddc32b12,3,3,3,3,4,3,3
3e4f81782,2,4,4,2,2,2,2
e53cf2373,3,2,2,1,3,3,3
93c9866b0,4,2,2,1,2,3,3
f2755d8bf,3,2,2,3,3,3,3
1727cfc45,4,1,1,1,2,4,1
cad137e83,2,4,4,2,2,2,2
0e8c2a1aa,3,3,3,3,3,3,3
b8d244dd5,1,1,1,1,1,1,1
4e00cd0ac,4,2,2,1,3,4,2
fd6c93d05,2,2,2,2,3,2,2
8563bddec,4,4,4,2,4,4,4
2acc0a068,1,2,1,1,3,1,1
b5033c917,4,1,1,2,4,4,4
f3b4e3f5c,4,2,2,4,1,2,2
80ae0a34f,2,1,2,2,3,2,4
ca144ac2a,3,3,2,3,3,3,3
dd8817ccb,2,3,3,1,2,2,2
b612d6ba3,2,1,2,2,1,2,4
c517992c8,1,1,1,1,2,1,1
661bcb904,3,4,4,3,4,3,3
d6e342121,4,4,3,4,3,4,4
8415aff49,2,1,2,1,2,2,2
d2be70a4c,2,2,1,2,2,2,4
e4253889f,4,4,4,4,3,4,4
c135c6b15,4,4,4,1,4,4,4
eefb8d885,1,1,3,1,4,1,1
545711134,4,3,3,4,4,4,4
133cc5f19,3,2,2,4,3,3,4
25ebacf03,4,4,4,4,4,4,4
982dce813,2,2,2,2,2,2,2
fe3e235e0,1,4,2,3,1,1,1
4e01721aa,3,2,4,3,3,3,3
0b01864e2,4,4,2,2,4,4,4
b90e6ec69,3,4,4,1,4,4,4
4298e4c15,1,1,1,1,3,1,1
0b942f000,4,4,4,3,4,4,4
bbff353ce,2,4,4,2,2,2,2
4a0cda147,2,1,2,1,3,2,2
fbed8fc1a,2,2,1,4,2,2,2
7a54b760e,2,4,4,2,2,2,4
4c5dd1f7c,2,2,3,2,3,2,2
7be394a98,2,1,2,2,2,2,2
87074d17f,2,2,2,2,3,4,4
2502292c8,3,3,3,4,3,3,3
a578345c4,2,2,2,2,2,2,2
052b0ada8,3,3,3,3,3,3,3
529025eb8,3,2,2,3,2,3,4
3d3aef491,2,2,2,3,2,2,2
2b3fc0265,3,2,2,1,3,3,4
c37cd2095,1,4,4,1,2,1,1
d075365c0,2,1,1,1,1,2,1
a79fe858d,2,2,3,2,3,2,2
fd279ad95,2,2,2,2,2,2,2
c1ba2169b,2,2,3,2,1,2,2
36632f72b,2,1,2,0,2,2,2
9e380d9a2,4,1,1,1,4,4,4
d01e08ee2,4,2,2,2,4,4,4
fc4b199fa,3,4,4,4,4,4,4
b05a3ca1d,1,4,4,2,1,1,4
ed6684f3a,3,1,1,3,3,3,3
27bf3ae34,3,2,3,3,3,3,3
753654b70,2,1,1,2,3,2,1
3613869b2,2,2,1,2,2,2,4
cec359a78,4,4,4,2,3,4,2
ebcdfedd2,4,4,4,2,4,4,4
f39fef7c1,4,4,4,0,4,4,4
a4fb2d366,2,1,1,2,2,2,1
7f4fb6f7e,2,2,2,2,2,2,2
05935bf08,4,4,4,1,1,2,2
bd248bb10,2,2,2,2,3,2,2
6c5f1f0a3,3,3,3,3,0,3,3
d4c9eaede,4,2,2,4,2,4,4
ce788268c,1,1,1,1,1,1,1
bd30ea4fa,2,4,4,4,4,2,4
6dac572be,2,2,2,1,2,2,4
cdab9b66a,4,4,4,4,4,4,4
fb0180584,1,2,2,1,4,1,1
400cbe759,2,1,2,2,2,2,2
281e2d7e8,3,2,2,2,3,3,2
bf74b13ab,4,4,4,4,4,4,4
01ba4e94d,4,4,4,4,4,4,4
02d6020a9,2,2,2,3,1,2,2
bf12ff750,3,2,2,3,3,3,3
36ccd9729,3,1,1,2,2,3,1
12f9b8e6c,1,2,1,1,1,1,1
468cec390,2,2,2,1,2,2,1
b80b51bda,3,2,2,1,3,3,2
b2a23ac85,4,4,4,0,3,4,4
a92b06d0f,3,3,3,1,3,3,3
7af7d9cb6,3,1,1,3,3,3,3
99558ec92,2,4,4,2,2,2,4
4d20f6163,4,4,4,4,2,4,4
d6cfa5d4b,3,2,1,2,1,3,1
fc5e81c00,2,1,1,2,1,2,1
cb0309848,2,2,2,2,1,2,2
a72e084a4,3,2,2,1,1,3,4
5e390710c,2,2,3,3,2,2,1
056cc22d2,4,4,4,2,2,4,4
8ced67d36,4,4,4,4,2,4,4
81b5f684a,4,4,4,4,2,4,4
204a3b926,4,3,3,4,2,4,4
311ad9ac5,0,1,1,0,1,0,0
642ed14e6,1,1,1,1,1,1,1
640e18ef0,3,2,2,4,3,3,2
ab8386c6d,4,4,4,2,4,4,4
3f734b97c,1,2,2,1,1,1,1
4f5f178e6,1,3,3,1,3,1,1
c8be6ec3c,4,4,4,0,4,4,4
b63d76ef4,4,4,4,4,4,4,3
8435e081c,1,3,3,1,3,1,2
eca179f5f,4,4,4,1,4,4,4
9c580ca06,4,4,4,2,4,4,4
706c85343,2,3,1,2,2,2,2
73501589f,2,4,4,2,4,4,2
201d52dee,1,1,1,2,1,1,1
94fa9ff25,2,2,2,3,2,2,2
06bf9e676,1,1,1,1,2,1,1
4ccb3f896,2,4,4,4,2,2,2
281618ba5,3,3,3,3,3,3,3
5.15E+72,2,3,3,2,3,2,2
35f9818a7,4,3,3,2,4,4,4
260f532b1,2,1,1,2,2,2,2
e25d4dcb1,2,2,2,2,2,2,2
5c810c552,4,4,4,4,4,4,4
54c2d49bb,2,2,2,1,2,2,2
30dd541af,4,4,4,4,4,4,4
19dcd4753,2,2,2,2,2,2,2
3209cdc3c,2,4,3,2,2,4,4
e80386a28,3,4,4,3,3,3,3
9b980624e,4,4,4,4,4,4,4
6f3e5cbd8,1,2,2,1,1,1,2
b4f1bc76e,2,3,2,2,2,2,2
4669945ed,2,4,4,2,2,4,4
1b932e373,1,2,2,1,1,1,1
a0f88616c,4,4,4,2,1,4,4
b0c918c91,0,4,4,0,4,0,4
59e24567e,4,4,4,4,4,4,4
50361acf5,3,4,4,2,4,3,3
50e35cd70,2,1,1,1,2,2,2
7330b19a5,0,1,1,0,0,0,0
50277142,2,2,2,2,4,2,4
69262e404,2,2,2,2,1,2,2
a6fc65f2d,4,4,4,2,4,4,4
19f4d65b7,4,2,2,1,1,4,4
76288167b,3,3,4,1,3,3,4
f93283e0c,4,4,4,4,4,4,4
685cbaf7f,1,1,2,1,1,1,2
cdc958646,2,2,2,2,2,2,2
6be0a8fcd,3,2,4,2,3,3,4
151d50f53,2,2,2,2,2,2,2
a81084ff0,2,4,4,2,1,2,2
b82317efb,1,4,4,1,1,1,1
e0b6196d9,1,1,1,1,2,1,1
133a0db2c,3,2,2,1,1,3,2
c712cfd20,1,2,2,1,1,1,2
467614705,2,3,3,2,4,2,2
26848ac26,2,4,4,4,2,2,4
88ac92eed,2,2,3,2,2,2,2
9fa760b69,4,4,4,4,4,4,4
3a0e3b527,2,4,1,1,1,2,1
c6acce195,3,1,1,2,1,3,3
04e7d89c0,3,1,2,2,1,3,2
f1c49dd17,4,4,4,4,4,4,4
93f758039,3,2,4,4,3,3,3
ba58bb1a4,4,1,1,4,1,4,4
85b57bb1e,4,4,4,2,4,4,4
0bc3f09be,1,3,3,1,1,1,1
0f311b358,4,2,2,4,4,4,4
32148e0fc,1,1,2,1,1,1,1
da8d4a273,4,2,3,4,4,4,4
7d526090e,1,1,1,1,1,1,1
deeea2b65,3,2,2,1,3,3,4
c9ebb9992,1,1,1,1,2,1,1
085c9be4a,2,4,4,1,2,2,3
12380b365,0,4,2,1,3,0,2
4ce0b81f5,1,2,2,1,1,1,1
cc60d07c7,2,4,4,2,2,2,4
f03979157,0,1,1,4,4,0,1
3a4178fe9,4,4,4,1,4,4,4
355743336,1,2,2,1,1,1,2
97db95d21,4,4,4,4,2,4,4
e42dc215d,0,4,3,0,2,0,0
11ad894e6,2,2,2,3,2,2,2
2b5a3c81d,3,3,2,3,3,3,1
79d32926c,1,2,2,1,1,1,1
6029bf590,4,4,4,4,4,4,4
df76ee4c1,1,4,4,1,1,1,1
df6f884c0,2,2,2,1,2,2,2
78ad8f1a2,1,1,1,1,1,1,1
311e28b8b,2,2,2,1,3,2,2
9b9e24b37,2,4,4,1,2,2,2
c3ae3e118,3,2,1,1,2,3,1
9866d1bd1,2,2,2,2,2,2,2
9193e335e,4,4,4,1,4,4,4
78c217b2a,2,2,2,3,2,2,2
cd617c72c,2,2,2,1,2,2,2
3089a5bd8,2,1,2,2,2,2,3
cb5597fb1,1,2,2,1,1,1,2
1a3a45096,2,4,4,2,4,2,2
382e4bddd,4,4,4,4,4,4,4
944db63df,3,2,2,3,3,3,3
1d03b6d7c,4,4,4,1,4,4,4
7cbad35f9,1,1,1,1,1,1,1
6e6d8b614,2,2,2,2,2,2,2
e3a5332ce,4,3,4,2,2,4,4
e5e083218,1,2,2,1,1,1,2
b75594e30,2,4,4,2,3,2,2
2cdb96709,2,4,4,1,4,2,4
0bd2d5882,3,4,4,3,2,3,3
ea319fdec,1,2,4,1,4,1,1
300337abe,2,2,2,2,1,2,2
90a967a14,4,4,2,1,4,1,1
76358e754,2,2,4,2,2,2,2
df8ad80b3,3,2,1,1,1,3,3
8dd958339,2,4,4,2,4,2,2
796382bf4,4,4,4,0,4,4,4
81a176a02,1,4,4,1,4,4,1
e93afb8ff,4,4,4,4,4,4,4
67e7da152,3,3,3,2,3,3,3
d721ed589,3,2,3,1,2,3,3
6f2721c52,4,3,3,1,4,4,4
1a018ef15,2,1,1,2,2,2,1
8c4c4bc6e,4,1,4,1,3,4,4
1bb0600a7,3,3,3,3,3,3,3
e04df6caf,2,2,4,1,2,2,2
62d6817ab,4,1,2,4,4,4,4
faf6a8cd0,4,4,4,4,4,4,4
86d203b94,3,3,3,3,3,3,3
093a35049,1,4,4,1,1,1,1
2e6fc0342,4,4,4,4,4,4,4
f849d1829,3,4,4,2,4,3,2
32918fcdf,4,3,3,1,4,4,4
a2edd6e44,1,1,4,1,1,1,1
44b6a5b46,2,2,2,2,2,2,2
abdeff83f,3,4,4,4,4,4,4
f2a6e7dac,4,4,4,4,4,4,3
8311f29c4,4,4,4,4,4,4,4
b1da9f428,4,1,4,4,4,4,4
f54bef6d6,2,4,1,1,2,2,2
b12bdec95,2,2,2,3,2,2,2
69c8c9463,3,4,4,1,3,4,4
aefafcc66,4,4,4,2,4,4,4
8eb134074,4,4,4,1,4,2,2
8910f2f5e,2,4,3,2,4,2,2
45bf47f58,4,4,4,4,4,4,4
190eba3c6,3,1,1,1,1,3,3
228d72748,2,4,3,4,2,2,4
e21d09b79,4,3,3,2,4,4,4
833c51fd2,4,4,4,4,4,4,4
38e12233c,3,4,4,2,2,3,4
4d6a996c1,2,4,2,2,2,4,4
52238d3bf,2,1,1,1,3,2,2
2e1e8bbe3,4,4,4,4,4,4,4
e99c4a55d,1,1,1,1,1,1,1
bd870f5b1,4,4,4,4,4,4,4
727a1c793,4,2,2,4,3,4,4
24afd5f54,2,3,3,3,2,2,1
abe8790ba,2,1,1,2,2,2,2
d2d9924f0,2,2,2,2,2,2,2
162e06c01,3,4,4,3,1,3,3
29900d942,2,2,2,2,1,2,2
018cb4eaf,4,2,1,4,1,4,1
5419155f2,2,3,3,3,3,2,2
48f5de7e9,4,4,4,4,4,4,4
cad1a9f54,2,2,2,2,4,2,2
952501bdb,3,4,4,4,4,4,4
798f4a1e4,4,4,4,4,4,4,4
98c17f102,2,3,3,2,2,2,3
4a67bf90d,4,4,4,4,4,4,2
e152df77a,1,2,2,2,1,1,1
26627b528,3,2,4,4,2,3,4
fea00b643,4,2,2,2,3,4,1
dde8ffd00,1,4,4,1,4,4,4
2c15f3086,4,3,4,4,3,4,4
8a1b27ab1,3,2,1,4,4,3,2
a0bdb767f,4,2,4,4,4,4,4
46b603304,2,2,1,2,2,2,1
6b820b13d,2,4,4,2,2,0,4
ced0659f2,3,4,4,3,2,3,3
bea0802eb,4,4,4,4,4,4,4
cd7ee75c5,1,1,1,1,1,1,1
066521b34,3,2,2,3,3,3,3
bd37ccdd5,3,2,2,1,1,3,1
35f8b4bff,1,2,2,1,1,1,2
5b56430cd,3,2,2,2,3,3,3
1d6944a82,1,2,2,1,1,1,2
36ab1bdc9,3,4,1,3,3,3,1
d6ad64584,1,3,2,2,2,1,1
7314cb848,1,1,1,1,1,1,1
492fe3371,2,1,1,1,2,2,2
4e4ba4429,2,0,3,2,2,2,2
bdd606969,2,1,1,3,2,2,2
d111847a0,4,4,4,4,2,4,4
ab2bb4a0c,2,4,4,2,2,2,4
c9151664a,4,2,2,1,4,4,4
9e25c09b2,1,4,4,4,4,1,2
eabef1496,4,2,2,3,4,4,4
ff832cb7e,4,2,2,4,4,4,4
c29fca356,2,1,1,2,2,2,2
3de6bc035,1,2,2,1,4,1,2
854319675,3,3,3,3,4,3,3
51df78553,3,4,4,4,2,3,3
fb8efea32,3,1,2,1,3,3,1
dabe9ac5c,1,2,1,1,2,1,1
235572f38,1,2,2,0,2,1,2
40b53f6c2,2,2,2,2,2,4,4
972fba985,4,2,2,4,4,4,4
2c07c1abf,0,4,4,1,4,0,1
0f796d3f9,1,4,4,1,4,1,1
9951b9762,4,3,3,4,4,4,4
b96b7da59,2,1,2,1,2,2,2
71d834666,1,2,2,2,3,1,1
1a4464471,2,4,4,1,2,2,2
19d7de899,2,2,2,2,1,2,2
eb42f77fd,4,4,4,4,4,4,4
ab09748d1,2,4,4,2,2,2,2
98e211da3,1,4,4,1,4,4,4
d4aa3713a,1,4,4,1,1,1,4
32aa78316,3,2,2,1,1,3,2
6366b7f4a,1,4,4,1,4,1,1
c0771fde0,1,3,4,1,1,1,1
009239f92,3,2,2,1,3,3,2
b2056e185,4,4,4,4,4,4,4
4f678d1cf,4,2,2,1,4,4,2
b7d753c5a,0,1,2,0,1,0,1
2e85b81d7,3,1,1,3,3,3,3
400e57095,3,4,4,4,3,3,3
74088eee1,3,1,1,1,3,3,2
d6a2a2e37,4,2,4,0,4,4,4
4463622c8,3,2,1,2,2,3,2
848c1d759,2,4,4,2,2,2,2
6d4bdde4c,2,4,4,2,1,2,2
ebba4f83b,4,4,4,4,4,4,4
91d7bd3d7,1,2,2,1,1,1,1
4c1981df1,3,2,3,2,3,3,3
378406cf4,4,4,4,1,2,4,4
aecba8ecd,4,3,3,2,4,4,4
c9a00b80f,2,1,1,1,2,2,1
2398599fc,4,4,4,4,3,4,4
27e458086,3,3,3,3,3,3,3
7439df9c4,4,4,4,4,4,4,4
1d777bbcd,4,2,2,4,3,3,2
5e6c38ddf,2,1,1,2,4,2,2
8e77a97ac,2,2,2,2,2,2,2
6aeef2649,3,1,1,3,1,3,1
c9ff29578,3,2,2,2,3,3,3
ee590e762,1,2,2,4,4,1,4
6679c179c,4,2,4,1,4,4,4
2614882d1,4,1,2,1,2,1,1
fd2f64ea7,4,2,2,1,2,4,4
96e1f20e7,4,2,2,4,4,4,4
15a491e20,3,3,3,1,2,3,3
fe3a83fe5,1,1,1,1,1,1,1
e0dbd7901,4,4,2,1,4,4,4
ba7adcbe5,1,2,2,1,2,1,4
c93e37265,2,4,4,2,2,4,4
885b7eb9b,0,4,4,2,2,0,0
577de26db,4,4,4,2,2,4,4
4225add43,3,4,4,2,2,3,4
1076dcc35,1,2,2,1,1,1,1
29bf0cb2c,1,1,1,0,1,1,1
6984c8d7e,4,4,4,4,4,4,4
5980b0699,2,4,4,2,2,2,2
d30087066,1,4,4,2,1,1,4
4335b2207,2,4,4,2,4,2,4
d73b2a4c6,2,3,3,1,2,2,2
63ddd39f4,4,4,4,4,4,4,4
dc20a0cea,2,3,4,2,2,2,2
db24c8108,2,2,2,2,2,2,2
2c007007f,1,1,2,1,1,1,1
429296d6e,3,1,1,3,4,3,3
14c6c68e2,3,4,4,3,3,3,4
6593bd2a2,2,4,4,2,2,4,4
e8ec1a562,1,1,1,1,1,1,1
ef73ab8c6,4,4,4,4,3,4,4
afaadb62f,2,3,2,4,2,2,2
ca39f5e93,2,2,4,2,2,2,4
a27b7e4b1,2,2,2,1,4,2,2
1ec7dc903,4,2,2,1,2,4,2
a2037a7b0,1,3,2,1,2,1,1
227580301,2,4,4,2,2,2,2
f95b39c6f,2,2,2,2,2,2,2
3e0ae8fb1,4,4,4,4,4,4,4
ff10041de,3,2,2,0,3,3,3
a7eb03730,2,2,1,1,2,2,3
8c89e09ae,2,4,4,3,3,2,2
f1cc9dd25,3,4,4,4,2,3,4
504ce7187,2,2,2,1,2,4,4
fc43fbfe4,0,3,3,0,2,0,4
385028a00,1,1,1,1,2,1,1
8bcb0a0e6,2,1,2,1,1,1,1
07b994326,1,2,2,1,1,1,1
0c3ce1826,2,4,1,1,1,2,1
bc14f3a48,2,2,4,2,4,2,4
d09752d1d,1,2,2,1,1,1,2
e92ed29c2,1,2,2,1,1,1,1
a655655d4,4,4,4,4,4,4,4
8140d2734,4,4,4,2,2,4,4
25c1c662b,1,2,2,1,1,1,1
6f63c5c04,4,1,1,1,4,4,4
ff96988fc,4,4,4,4,4,4,4
5112569f6,2,2,1,3,2,2,1
5df70cb5a,2,2,2,2,3,2,2
e45ec98a4,2,4,4,4,4,2,2
0fe58286d,1,2,3,1,4,1,2
c2f9689c2,1,1,1,1,0,0,1
ec138f2a8,4,4,4,1,2,4,4
0e49c7f19,1,1,2,1,1,1,1
bfbaff540,2,2,4,1,2,2,1
f47fc05a6,2,4,4,2,3,2,2
a3aaac2de,0,1,1,0,1,0,2
62e2e9071,4,4,4,4,1,4,1
1f2c63312,3,2,2,3,3,3,3
00648f96f,2,2,2,2,2,2,2
f70a1bf5d,1,1,1,1,1,1,1
6eb8a8e8e,4,1,1,2,4,4,4
a9bcc4196,1,1,1,1,1,1,1
cfe4df8c6,4,1,1,1,4,4,4
b16afc5dc,2,2,2,2,4,2,1
da5295aaf,0,2,2,0,4,0,2
afec4c35e,3,2,2,3,4,3,2
73066f6ff,3,4,4,3,3,3,4
6af981c61,1,1,1,3,1,1,1
5685ae208,4,2,2,2,4,4,2
edd61c330,3,4,4,1,4,3,1
85ca390a0,2,2,2,4,2,2,2
06dd351e6,4,4,4,4,4,4,4
f60ee7233,4,4,4,4,4,4,4
f67dcb4b3,1,2,2,1,1,1,1
140ef35de,4,4,4,4,4,4,4
c5f20f40f,2,2,2,3,2,2,2
7f7e9db52,4,4,4,4,4,4,4
28ec2de89,2,2,2,2,2,2,3
4f35cb8e6,4,1,1,1,4,4,4
721017d68,1,2,2,0,1,1,1
d50b449f0,1,2,2,0,1,1,1
5d2f7761c,1,3,3,1,1,1,1
cf795bb00,2,2,2,2,2,2,2
3141b7931,4,2,2,2,2,2,4
896bb46bd,1,1,1,2,0,1,1
